timestamp,open,high,low,close
1709251200000,1.08056,1.0809,1.0803,1.08087
1709252100000,1.08088,1.081,1.0806,1.08074
1709253000000,1.08074,1.081,1.0806,1.08089
1709253900000,1.08086,1.0814,1.0807,1.08112
1709254800000,1.08113,1.08133,1.0809,1.08131
1709255700000,1.08128,1.0815,1.0811,1.08143
1709256600000,1.08144,1.0817,1.0812,1.08169
1709257500000,1.08168,1.0822,1.0815,1.0821
1709258400000,1.08213,1.0824,1.0817,1.08199
1709259300000,1.08199,1.082,1.0815,1.08186
1709260200000,1.08184,1.08195,1.0815,1.08193
1709261100000,1.08189,1.082,1.0816,1.08183
1709262000000,1.08184,1.08212,1.0816,1.08196
1709262900000,1.08197,1.0821,1.0817,1.0818
1709263800000,1.08192,1.082,1.0815,1.08172
1709264700000,1.08169,1.08181,1.0815,1.08169
1709265600000,1.08168,1.0817,1.0814,1.08154
1709266500000,1.08156,1.0816,1.0813,1.0814
1709267400000,1.08147,1.0817,1.0812,1.08145
1709268300000,1.0815,1.08154,1.0811,1.08136
1709269200000,1.0814,1.08142,1.081,1.08118
1709270100000,1.0812,1.0813,1.0809,1.08123
1709271000000,1.08119,1.0814,1.081,1.08121
1709271900000,1.08122,1.0813,1.081,1.08122
1709272800000,1.0812,1.08134,1.081,1.08125
1709273700000,1.08128,1.0814,1.0809,1.0811
1709274600000,1.0811,1.0812,1.0807,1.08086
1709275500000,1.08088,1.081,1.0806,1.08089
1709276400000,1.08094,1.0817,1.0807,1.08159
1709277300000,1.0816,1.08175,1.0811,1.08139
1709278200000,1.08136,1.08162,1.0807,1.08097
1709279100000,1.08098,1.08145,1.0808,1.08125
1709280000000,1.08126,1.08184,1.08096,1.08142
1709280900000,1.0815,1.082,1.0812,1.08163
1709281800000,1.08165,1.08175,1.0809,1.08123
1709282700000,1.0812,1.08132,1.0808,1.08113
1709283600000,1.08114,1.08156,1.0807,1.08124
1709284500000,1.08123,1.0814,1.0808,1.08124
1709285400000,1.08125,1.08142,1.0808,1.0813
1709286300000,1.08125,1.0818,1.0811,1.08151
1709287200000,1.08152,1.08223,1.0803,1.08048
1709288100000,1.0805,1.0806,1.0798,1.08007
1709289000000,1.08007,1.0809,1.0797,1.08081
1709289900000,1.08077,1.08111,1.0806,1.08104
1709290800000,1.08105,1.08186,1.0808,1.08151
1709291700000,1.0815,1.08164,1.0812,1.08145
1709292600000,1.08148,1.0819,1.0813,1.08184
1709293500000,1.08185,1.0819,1.0815,1.08187
1709294400000,1.08186,1.0824,1.0816,1.08228
1709295300000,1.08223,1.08247,1.082,1.08214
1709296200000,1.08213,1.08227,1.0818,1.08194
1709297100000,1.08201,1.08215,1.081,1.0813
1709298000000,1.08129,1.08145,1.081,1.08122
1709298900000,1.08123,1.08127,1.0807,1.08111
1709299800000,1.0811,1.08155,1.0808,1.08108
1709300700000,1.08107,1.08142,1.0809,1.08127
1709301600000,1.08128,1.0816,1.081,1.0815
1709302500000,1.08149,1.08207,1.0811,1.08134
1709303400000,1.08134,1.08171,1.0807,1.08106
1709304300000,1.08104,1.08104,1.0797,1.08005
1709305200000,1.08006,1.08213,1.08004,1.08204
1709306100000,1.08203,1.0842,1.0818,1.08394
1709307000000,1.08395,1.0842,1.0831,1.08358
1709307900000,1.08361,1.0841,1.08329,1.08351
1709308800000,1.0835,1.0837,1.083,1.08327
1709309700000,1.08329,1.08346,1.0822,1.08248
1709310600000,1.08249,1.0832,1.0823,1.08309
1709311500000,1.0831,1.08346,1.0828,1.0831
1709312400000,1.08309,1.0837,1.0828,1.08359
1709313300000,1.0835,1.0837,1.0833,1.08359
1709314200000,1.08358,1.0839,1.0834,1.08363
1709315100000,1.08364,1.084,1.0835,1.08376
1709316000000,1.08376,1.0839,1.083,1.0837
1709316900000,1.0837,1.0839,1.0832,1.0837
1709317800000,1.08366,1.0843,1.0834,1.084
1709318700000,1.08414,1.08422,1.0835,1.08399
1709319600000,1.084,1.0843,1.0838,1.08417
1709320500000,1.08418,1.08422,1.0838,1.08417
1709321400000,1.08418,1.08432,1.0837,1.0839
1709322300000,1.08393,1.0843,1.0836,1.08412
1709323200000,1.0841,1.08413,1.0834,1.08361
1709324100000,1.08363,1.08374,1.0833,1.08355
1709325000000,1.08352,1.08361,1.0833,1.08358
1709325900000,1.08357,1.08381,1.0834,1.08371
1709326800000,1.08373,1.08374,1.0833,1.08347
1709327700000,1.0835,1.0837,1.0832,1.08363
1709328600000,1.08363,1.084,1.0835,1.08385
1709329500000,1.08384,1.0841,1.0836,1.0839
1709503200000,1.08391,1.08391,1.08349,1.08369
1709504100000,1.08388,1.08393,1.08366,1.08388
1709505000000,1.08385,1.08392,1.08374,1.08382
1709505900000,1.08382,1.08424,1.08361,1.08391
1709506800000,1.08387,1.08428,1.08383,1.08421
1709507700000,1.08421,1.08433,1.08418,1.08426
1709508600000,1.08424,1.08438,1.08422,1.08423
1709509500000,1.08423,1.08423,1.08408,1.08414
1709510400000,1.08418,1.08431,1.08405,1.0843
1709511300000,1.08431,1.0846,1.0841,1.08443
1709512200000,1.08444,1.0849,1.0843,1.08475
1709513100000,1.08477,1.0848,1.0844,1.08455
1709514000000,1.0844,1.0846,1.084,1.08428
1709514900000,1.08428,1.08445,1.0841,1.08433
1709515800000,1.08433,1.08436,1.0839,1.08402
1709516700000,1.084,1.08413,1.0837,1.08401
1709517600000,1.0838,1.08414,1.0837,1.08412
1709518500000,1.084,1.0844,1.0839,1.0842
1709519400000,1.08438,1.08458,1.0842,1.08446
1709520300000,1.08443,1.0846,1.0843,1.0843
1709521200000,1.08453,1.0846,1.084,1.08427
1709522100000,1.08428,1.0845,1.0841,1.0843
1709523000000,1.08436,1.08445,1.0841,1.08435
1709523900000,1.08433,1.0845,1.0842,1.08439
1709524800000,1.0842,1.0846,1.0842,1.08448
1709525700000,1.0845,1.0846,1.0843,1.08446
1709526600000,1.08446,1.08451,1.0842,1.08444
1709527500000,1.08447,1.0845,1.0842,1.08434
1709528400000,1.08438,1.08465,1.0842,1.08456
1709529300000,1.08458,1.0847,1.0844,1.08459
1709530200000,1.08458,1.08465,1.0842,1.08436
1709531100000,1.08435,1.08448,1.0841,1.08441
1709532000000,1.08443,1.0846,1.0841,1.08446
1709532900000,1.08448,1.0846,1.0842,1.08443
1709533800000,1.0844,1.08473,1.0842,1.08455
1709534700000,1.08451,1.0848,1.0843,1.0845
1709535600000,1.08468,1.0853,1.0845,1.08517
1709536500000,1.08516,1.0852,1.0845,1.0848
1709537400000,1.08481,1.08497,1.0844,1.08491
1709538300000,1.08492,1.0854,1.0847,1.08532
1709539200000,1.08533,1.08579,1.0851,1.08527
1709540100000,1.08523,1.0853,1.0839,1.08421
1709541000000,1.0842,1.08435,1.0836,1.08401
1709541900000,1.084,1.08467,1.0838,1.08448
1709542800000,1.08448,1.08462,1.0841,1.08458
1709543700000,1.08462,1.08476,1.084,1.08458
1709544600000,1.08459,1.08519,1.0843,1.08497
1709545500000,1.08497,1.08522,1.0846,1.0849
1709546400000,1.0849,1.085,1.0844,1.0849
1709547300000,1.08489,1.0852,1.0847,1.08497
1709548200000,1.08493,1.08545,1.0847,1.08544
1709549100000,1.08544,1.08551,1.0851,1.08536
1709550000000,1.08536,1.08554,1.0851,1.08538
1709550900000,1.0852,1.0855,1.085,1.08535
1709551800000,1.08536,1.0857,1.0851,1.0857
1709552700000,1.08558,1.0857,1.0852,1.08562
1709553600000,1.08563,1.08574,1.085,1.08509
1709554500000,1.08509,1.0854,1.0849,1.08528
1709555400000,1.0852,1.08534,1.0849,1.08522
1709556300000,1.08518,1.08524,1.084,1.08427
1709557200000,1.08428,1.0847,1.0841,1.0845
