Time,Open,High,Low,Close,Volume
2010-01-08 14:30,1.43924,1.43929,1.43678,1.43736,1436800003
2010-01-08 14:45,1.43735,1.43777,1.43367,1.43548,1106200005
2010-01-08 15:00,1.43549,1.43554,1.42991,1.43127,1328899994
2010-01-08 15:15,1.43137,1.43255,1.43085,1.43198,1163299995
2010-01-08 15:30,1.43176,1.43308,1.43138,1.43275,953700000.8
2010-01-08 15:45,1.43278,1.43341,1.43179,1.43233,1236900005
2010-01-08 16:00,1.43226,1.43436,1.43204,1.43405,1160799988
2010-01-08 16:15,1.43425,1.43436,1.43326,1.43385,951399993.9
