timestamp,open,high,low,close
2024-12-19 00:00,1.03504,1.03799,1.035,1.03729
2024-12-19 01:00,1.0373,1.038,1.0369,1.0378
2024-12-19 02:00,1.03783,1.0391,1.0371,1.03898
2024-12-19 03:00,1.039,1.03906,1.0373,1.03783
2024-12-19 04:00,1.03781,1.03822,1.0373,1.0379
2024-12-19 05:00,1.03788,1.0386,1.0374,1.03818
2024-12-19 06:00,1.03816,1.0389,1.0376,1.03849
2024-12-19 07:00,1.03849,1.04092,1.0384,1.0395
2024-12-19 08:00,1.03948,1.0411,1.03897,1.04085
2024-12-19 09:00,1.04084,1.04225,1.0407,1.04122
2024-12-19 10:00,1.04121,1.0416,1.0402,1.0405
2024-12-19 11:00,1.04049,1.04154,1.0399,1.04033
2024-12-19 12:00,1.04034,1.0411,1.039,1.03937
2024-12-19 13:00,1.03931,1.04141,1.03858,1.03992
2024-12-19 14:00,1.03983,1.04072,1.0393,1.03958
2024-12-19 15:00,1.03959,1.04019,1.0375,1.03799
2024-12-19 16:00,1.03799,1.0385,1.0355,1.0357
2024-12-19 17:00,1.03569,1.03763,1.0354,1.03615
2024-12-19 18:00,1.03614,1.0376,1.0354,1.0374
2024-12-19 19:00,1.03738,1.0378,1.036,1.03613
2024-12-19 20:00,1.0361,1.037,1.0358,1.0368
2024-12-19 21:00,1.03679,1.03684,1.036,1.0361
2024-12-19 22:00,1.0361,1.0367,1.03565,1.0365
2024-12-19 23:00,1.0365,1.0366,1.036,1.03644
2024-12-20 00:00,1.03645,1.037,1.036,1.03651
2024-12-20 01:00,1.0365,1.0368,1.0357,1.03635
2024-12-20 02:00,1.03634,1.0365,1.0358,1.03634
2024-12-20 03:00,1.03635,1.0366,1.0357,1.03617
2024-12-20 04:00,1.03618,1.0363,1.0357,1.03586
2024-12-20 05:00,1.03585,1.0367,1.0355,1.03662
2024-12-20 06:00,1.0367,1.03774,1.0341,1.03745
2024-12-20 07:00,1.03748,1.03853,1.0372,1.03828
2024-12-20 08:00,1.03827,1.0399,1.03779,1.03921
2024-12-20 09:00,1.03922,1.03927,1.03749,1.03824
2024-12-20 10:00,1.03828,1.0394,1.038,1.03917
2024-12-20 11:00,1.03916,1.03974,1.0378,1.03912
2024-12-20 12:00,1.03915,1.04002,1.0386,1.03895
2024-12-20 13:00,1.0389,1.04192,1.0386,1.04073
2024-12-20 14:00,1.04074,1.0409,1.0384,1.03936
2024-12-20 15:00,1.03944,1.0408,1.039,1.0396
2024-12-20 16:00,1.03969,1.04354,1.0395,1.04282
2024-12-20 17:00,1.04281,1.04449,1.0425,1.04285
2024-12-20 18:00,1.04286,1.0443,1.0422,1.04369
2024-12-20 19:00,1.04357,1.0448,1.0433,1.04443
2024-12-20 20:00,1.04446,1.0447,1.0427,1.04288
2024-12-20 21:00,1.04287,1.0434,1.0421,1.0428
2024-12-22 22:00,1.04281,1.04439,1.04272,1.04354
2024-12-22 23:00,1.04327,1.04425,1.043,1.04335
2024-12-23 00:00,1.04331,1.04362,1.0429,1.04315
2024-12-23 01:00,1.04317,1.04383,1.0426,1.04359
2024-12-23 02:00,1.0436,1.04432,1.0434,1.04405
2024-12-23 03:00,1.04404,1.04426,1.0437,1.04391
2024-12-23 04:00,1.0439,1.0446,1.0437,1.04431
2024-12-23 05:00,1.0443,1.04443,1.0438,1.04401
2024-12-23 06:00,1.044,1.0443,1.0432,1.0432
2024-12-23 07:00,1.04341,1.0438,1.041,1.04125
2024-12-23 08:00,1.04125,1.0419,1.0406,1.04181
2024-12-23 09:00,1.0418,1.042,1.0407,1.04077
2024-12-23 10:00,1.04078,1.04097,1.03859,1.03899
2024-12-23 11:00,1.03898,1.0401,1.0386,1.04001
2024-12-23 12:00,1.04,1.0402,1.03847,1.03955
2024-12-23 13:00,1.03955,1.04029,1.0386,1.03994
2024-12-23 14:00,1.03996,1.0409,1.03908,1.03937
2024-12-23 15:00,1.0392,1.03967,1.0383,1.03907
2024-12-23 16:00,1.03904,1.0411,1.0388,1.04078
2024-12-23 17:00,1.04078,1.0418,1.0395,1.03971
2024-12-23 18:00,1.03974,1.04123,1.0397,1.04086
2024-12-23 19:00,1.04085,1.0413,1.0398,1.04113
2024-12-23 20:00,1.04111,1.0415,1.0402,1.04059
2024-12-23 21:00,1.0406,1.0409,1.0403,1.0405
2024-12-23 22:00,1.0405,1.0412,1.03817,1.0404
2024-12-23 23:00,1.04035,1.0408,1.0402,1.04039
2024-12-24 00:00,1.04041,1.0405,1.0396,1.04004
2024-12-24 01:00,1.04004,1.04048,1.0399,1.04024
2024-12-24 02:00,1.04028,1.0409,1.0396,1.03996
2024-12-24 03:00,1.03996,1.04004,1.0387,1.03909
2024-12-24 04:00,1.0391,1.0398,1.0389,1.03965
2024-12-24 05:00,1.03966,1.0399,1.0392,1.03969
2024-12-24 06:00,1.03968,1.0399,1.0391,1.03961
2024-12-24 07:00,1.03954,1.03985,1.0388,1.03902
2024-12-24 08:00,1.03904,1.0406,1.0389,1.03954
2024-12-24 09:00,1.03952,1.04,1.0389,1.03918
2024-12-24 10:00,1.0391,1.0398,1.0388,1.03965
2024-12-24 11:00,1.03966,1.0404,1.039,1.03945
2024-12-24 12:00,1.03946,1.0404,1.03888,1.03914
2024-12-24 13:00,1.03905,1.04033,1.0388,1.04022
2024-12-24 14:00,1.04023,1.04098,1.0395,1.04048
2024-12-24 15:00,1.04048,1.0409,1.0389,1.03917
2024-12-24 16:00,1.03916,1.0397,1.0386,1.03875
2024-12-24 17:00,1.03874,1.0394,1.0382,1.03885
2024-12-24 18:00,1.03883,1.0393,1.0385,1.03896
