timestamp,open,high,low,close,volume
2023-02-27 01:00,1812.62,1813.18,1811.86,1812.06,79
2023-02-27 01:05,1811.65,1812.16,1811.46,1811.49,106
2023-02-27 01:10,1811.49,1812.83,1811.16,1812.73,268
2023-02-27 01:15,1812.76,1813.1,1812.17,1812.41,183
2023-02-27 01:20,1812.33,1812.33,1811.75,1812.04,132
2023-02-27 01:25,1812.04,1812.34,1811.56,1812.14,144
2023-02-27 01:30,1812.18,1812.45,1811.77,1811.95,161
2023-02-27 01:35,1811.95,1812.29,1811.74,1811.96,170
2023-02-27 01:40,1811.88,1811.99,1811.52,1811.84,115
2023-02-27 01:45,1811.84,1811.88,1811.39,1811.53,140
2023-02-27 01:50,1811.51,1812.2,1811.47,1811.59,151
2023-02-27 01:55,1811.58,1812.11,1811.55,1811.78,183
2023-02-27 02:00,1811.78,1812.39,1810.33,1811.5,539
2023-02-27 02:05,1811.52,1811.68,1810.9,1811.35,240
2023-02-27 02:10,1811.34,1812.35,1811.28,1812.24,242
2023-02-27 02:15,1812.22,1812.78,1811.93,1812.75,296
2023-02-27 02:20,1812.75,1812.89,1812.43,1812.88,176
2023-02-27 02:25,1812.87,1813.67,1812.66,1813.54,204
2023-02-27 02:30,1813.56,1813.56,1812.95,1813.16,296
2023-02-27 02:35,1813.13,1813.36,1812.86,1813.24,230
2023-02-27 02:40,1813.28,1813.48,1813.06,1813.37,228
2023-02-27 02:45,1813.37,1813.85,1812.76,1813.8,299
2023-02-27 02:50,1813.75,1813.87,1812.7,1813.15,490
2023-02-27 02:55,1813.15,1813.56,1812.87,1813.51,347
2023-02-27 03:00,1813.59,1814.26,1813.42,1813.99,675
2023-02-27 03:05,1813.95,1814.02,1812.57,1812.66,435
2023-02-27 03:10,1812.68,1813.37,1812.53,1813.19,367
2023-02-27 03:15,1813.24,1813.42,1812.61,1812.99,353
2023-02-27 03:20,1813.03,1813.37,1812.39,1812.55,367
2023-02-27 03:25,1812.55,1812.97,1812.37,1812.5,334
2023-02-27 03:30,1812.5,1812.88,1812.15,1812.7,344
2023-02-27 03:35,1812.69,1813.67,1812.67,1813.2,341
2023-02-27 03:40,1813.25,1813.48,1812.49,1813.39,413
2023-02-27 03:45,1813.43,1813.8,1813.28,1813.65,400
2023-02-27 03:50,1813.6,1813.75,1813.11,1813.34,377
2023-02-27 03:55,1813.35,1814.13,1813.35,1813.92,344
2023-02-27 04:00,1813.92,1814.0,1812.94,1813.34,319
2023-02-27 04:05,1813.32,1813.49,1812.59,1812.78,287
2023-02-27 04:10,1812.79,1813.04,1812.49,1812.57,241
2023-02-27 04:15,1812.57,1813.44,1812.55,1813.38,227
2023-02-27 04:20,1813.31,1813.73,1812.95,1813.38,194
2023-02-27 04:25,1813.36,1813.77,1813.21,1813.58,171
2023-02-27 04:30,1813.58,1813.82,1813.44,1813.8,262
2023-02-27 04:35,1813.78,1813.84,1813.46,1813.5,220
2023-02-27 04:40,1813.49,1813.55,1812.36,1812.45,329
2023-02-27 04:45,1812.5,1812.63,1811.47,1811.83,347
2023-02-27 04:50,1811.73,1812.49,1811.6,1811.85,280
2023-02-27 04:55,1811.81,1812.06,1811.46,1811.8,242
2023-02-27 05:00,1811.8,1812.16,1811.25,1811.56,284
2023-02-27 05:05,1811.56,1811.58,1810.54,1810.7,451
2023-02-27 05:10,1810.69,1811.09,1810.18,1810.53,363
2023-02-27 05:15,1810.47,1810.84,1810.03,1810.32,428
2023-02-27 05:20,1810.32,1811.11,1810.27,1810.96,396
2023-02-27 05:25,1810.96,1811.01,1810.29,1810.37,308
2023-02-27 05:30,1810.4,1810.79,1809.89,1810.01,355
2023-02-27 05:35,1810.01,1810.15,1809.01,1809.11,311
2023-02-27 05:40,1809.11,1809.46,1806.69,1809.24,685
2023-02-27 05:45,1809.25,1809.44,1808.09,1808.13,351
2023-02-27 05:50,1808.12,1808.12,1807.51,1807.83,249
2023-02-27 05:55,1807.8,1809.04,1807.59,1807.93,319
