timestamp,open,high,low,close
1724936400,2510.15,2518.44,2508.6,2516.85
1724940000,2518.47,2522.16,2514.5,2522.16
1724943600,2521.58,2525.06,2518.71,2522.48
1724947200,2522.64,2526.17,2517.99,2525.18
1724950800,2525.47,2528.48,2523.49,2526.03
1724954400,2525.71,2526.04,2520.6,2523.36
1724958000,2522.86,2524.6,2520.8,2521.09
1724961600,2521.39,2522.07,2520.1,2521.04
1724965200,2521.04,2521.04,2521.04,2521.04
1724968800,2520.11,2521.7,2519.6,2520.93
1724972400,2520.69,2520.69,2518.2,2519.37
1724976000,2519.17,2519.17,2516.1,2517.74
1724979600,2517.82,2519.59,2514.61,2515.75
1724983200,2515.62,2517.69,2514.48,2515.88
1724986800,2515.58,2516.69,2512.32,2513.56
1724990400,2513.32,2514.37,2512.0,2513.18
